,name,roomname,homepage,location,price,ranking,info_bathroom,info_bedroom,info_bogcheung,info_caravan,info_cook,info_crushedstone,info_deck,info_doubleroom,info_familyroom,info_glamping,info_grass,info_menonly,info_oceanview,info_ondolroom,info_organization,info_partyroom,info_pension,info_poolvilla,info_privatebbq,info_privatehouse,info_singlebed,info_spa,info_terrace,info_twinbed,info_unisex,info_womenonly,visitor_bathroom,visitor_bbq,visitor_bed,visitor_breakfast,visitor_bug,visitor_child,visitor_clean,visitor_concept,visitor_electricity,visitor_entertainment,visitor_facility,visitor_goodprice,visitor_hotwater,visitor_interior,visitor_kind,visitor_maintainance,visitor_mannertime,visitor_nearby,visitor_noise,visitor_parking,visitor_party,visitor_pet,visitor_photo,visitor_publictransport,visitor_rest,visitor_shade,visitor_sink,visitor_temperature,visitor_view,visitor_waterplay,visitor_wide,visitor_worthy,people_stadard,max_standard
511,자일랜드 글램핑펜션&오토캠핑장,1,1,1,132500,4.38,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,2,0,0,0,0,3,0,0,0,0,0,1,0,4,6
512,자일랜드 글램핑펜션&오토캠핑장,1,1,1,132500,4.38,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4,0,0,1,0,0,0,0,0,0,0,3,0,0,0,5,0,0,5,0,0,2,0,9,0,0,0,1,1,1,0,4,6
513,자일랜드 글램핑펜션&오토캠핑장,1,1,1,38750,4.38,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,2,0,0,0,0,0,7,0,0,5,2,0,0,7,0,0,1,0,13,6,4,0,3,3,12,0,4,5
514,자일랜드 글램핑펜션&오토캠핑장,1,1,1,48750,4.38,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,9,0,0,2,0,7,0,0,0,0,0,12,0,0,7,3,0,0,12,0,0,1,0,20,8,7,0,5,3,21,0,4,5
515,글램핑클럽레스피아 in 포천백운계곡,1,1,1,78000,4.65,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,5,1,0,0,0,2,0,0,0,0,0,0,2,4,0,0,0,0,4,0,0,2,0,6,0,0,1,5,2,0,0,2,4
516,글램핑클럽레스피아 in 포천백운계곡,1,1,1,115500,4.48,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,4,1,0,0,0,2,0,0,0,0,0,0,2,4,0,0,0,0,2,0,0,3,2,4,0,0,2,2,3,0,0,2,4
517,글램핑클럽레스피아 in 포천백운계곡,1,1,1,195500,3.98,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,16,17,33,0,0,0,45,0,0,0,0,0,0,27,41,0,0,0,15,11,0,0,14,1,41,0,0,22,30,3,0,0,2,6
518,글램핑클럽레스피아 in 포천백운계곡,1,1,1,240500,4.44,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,3,3,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,1,3,0,0,2,3,3,0,0,2,6
519,글램핑클럽레스피아 in 포천백운계곡,1,1,1,178000,4.3,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,13,18,25,0,0,0,37,0,0,0,0,0,0,36,52,0,0,0,9,4,0,0,16,1,43,0,0,15,32,7,0,0,2,6
520,글램핑클럽레스피아 in 포천백운계곡,1,1,1,223000,4.44,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,1,0,2,0,0,0,2,0,0,0,2,6
521,글램핑클럽레스피아 in 포천백운계곡,1,1,1,205500,4.64,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,8,13,13,0,0,0,24,0,0,0,0,0,0,12,18,0,0,0,7,6,0,0,7,1,19,0,0,9,9,5,0,0,2,6
522,글램핑클럽레스피아 in 포천백운계곡,1,1,1,145500,4.66,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,4,11,10,0,0,0,14,0,0,0,0,0,0,14,15,0,0,0,3,6,0,0,4,2,19,0,0,4,9,2,0,0,2,4
523,글램핑클럽레스피아 in 포천백운계곡,1,1,1,98000,4.5,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,2,0,0,0,0,1,0,0,2,8
524,글램핑클럽레스피아 in 포천백운계곡,1,1,1,178000,4.44,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,6,2,0,0,0,4,0,0,0,0,0,0,3,6,0,0,0,2,1,0,0,4,0,5,0,0,3,5,1,0,0,2,8
525,글램핑클럽레스피아 in 포천백운계곡,1,1,1,158000,4.83,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,4,4,0,0,0,4,0,0,0,0,0,0,4,8,0,0,0,2,1,0,0,1,0,6,0,0,1,3,2,0,0,2,4
526,글램핑클럽레스피아 in 포천백운계곡,1,1,1,168000,4.7,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,2,3,0,0,0,4,0,0,0,0,0,0,1,5,0,0,0,1,2,0,0,3,0,3,0,0,4,2,2,0,0,2,6
527,글램핑클럽레스피아 in 포천백운계곡,1,1,1,105500,4.23,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,2,4
528,글램핑클럽레스피아 in 포천백운계곡,1,1,1,115500,4.36,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4
529,힐링 가평오토캠핑장&글램핑,1,1,1,70000,4.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,2,0,0,3,4,0,0,3,0,0,0,0,3,0,2,0,0,0,3,0,4,4
530,힐링 가평오토캠핑장&글램핑,1,1,1,70000,4.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,2,0,0,3,4,0,0,3,0,0,0,0,3,0,2,0,1,0,3,0,4,4
531,죠스글램핑,1,1,0,145000,4.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,2,0,7,0,0,0,0,0,5,0,0,4,3,0,0,3,0,0,0,0,3,1,5,0,3,2,1,0,2,4
532,죠스글램핑,1,1,0,145000,4.35,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,2,0,2,0,0,0,0,0,1,0,1,2,0,0,0,2,0,0,3,0,2,0,1,0,0,0,1,0,2,4
533,죠스글램핑,1,1,0,145000,4.67,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,0,0,0,2,0,0,0,0,0,4,0,0,1,5,0,0,3,0,0,0,0,4,1,1,0,2,1,0,0,2,4
534,죠스글램핑,1,1,0,145000,4.75,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,1,0,5,0,0,0,0,0,2,0,0,3,0,0,0,2,0,0,3,0,4,0,2,0,1,3,0,0,2,4
535,죠스글램핑,1,1,0,145000,4.48,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,0,0,0,0,1,0,0,2,0,0,2,4
536,별밤 야영장 글램핑,1,1,0,170000,4.06,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,20,0,0,3,0,10,0,0,0,0,0,13,0,0,12,5,0,0,22,0,0,6,0,16,2,14,0,20,0,4,0,2,3
537,별밤 야영장 글램핑,1,1,0,70000,4.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,3,0,0,0,0,0,4,0,0,1,0,0,0,1,0,0,3,0,0,1,4,0,3,0,0,0,4,4
538,별밤글램핑,1,1,1,213000,4.54,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2,2
539,별밤글램핑,1,1,1,185500,5.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,7,0,0,0,0,4,0,0,0,0,0,4,0,0,2,3,0,0,2,0,0,2,0,2,0,0,0,7,3,1,0,2,4
540,별밤글램핑,1,1,1,185500,4.55,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,16,0,0,3,0,5,0,0,0,0,0,14,0,0,5,10,0,0,4,0,0,1,0,9,0,5,0,11,1,2,0,2,4
541,별밤글램핑,1,1,1,185500,4.6,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,2,0,3,0,0,0,0,0,5,0,0,1,2,0,0,1,0,0,3,0,3,1,1,0,4,2,0,0,2,4
542,별밤글램핑,1,1,1,185500,4.19,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,0,0,0,0,3,0,0,0,0,0,5,0,0,1,2,0,0,5,0,0,1,0,3,0,2,0,7,1,0,0,2,4
543,별밤글램핑,1,1,1,178000,4.75,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,0,0,0,0,5,0,0,0,0,0,6,0,0,7,3,0,0,2,0,0,2,0,4,2,7,0,5,1,2,0,2,4
544,별밤글램핑,1,1,1,165500,5.0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,0,0,1,0,6,0,0,0,0,0,5,0,0,5,3,0,0,2,0,0,0,0,5,1,3,0,5,3,0,0,2,4
545,별밤글램핑,1,1,1,178000,4.58,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,2,0,5,0,0,0,0,0,2,0,0,2,1,0,0,2,0,0,1,0,2,2,4,0,5,1,0,0,2,4
546,별밤글램핑,1,1,1,165500,5.0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0,4,0,0,0,0,0,3,0,0,5,5,0,0,4,0,0,4,0,6,0,5,0,8,1,0,0,2,4
547,별밤글램핑,1,1,1,178000,5.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,1,0,4,0,0,0,0,0,6,0,0,1,5,0,0,4,0,0,1,0,6,2,5,0,6,1,0,0,2,4
548,별밤글램핑,1,1,1,210500,4.42,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,7,0,0,1,0,2,0,0,0,0,0,6,0,0,3,1,0,0,3,0,0,4,0,4,2,0,0,6,2,1,0,2,5
549,별밤글램핑,1,1,1,178000,5.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,2,0,0,0,0,0,5,0,0,2,3,0,0,0,0,0,3,0,2,1,1,0,6,5,0,0,2,4
550,별밤글램핑,1,1,1,178000,4.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,4,0,0,1,0,1,0,0,0,0,0,4,0,0,1,2,0,0,3,0,0,1,0,4,2,0,0,2,3,0,0,2,4
551,별밤글램핑,1,1,1,210500,4.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0,3,0,0,0,0,0,9,0,0,4,4,0,0,5,0,0,3,0,3,1,2,0,7,3,1,0,2,5
552,별밤글램핑,1,1,1,57500,4.81,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0,0,0,0,11,0,0,0,0,0,17,0,0,8,5,0,0,0,0,0,6,0,7,2,11,0,11,2,3,0,2,5
553,별밤글램핑,1,1,1,57500,4.33,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,6,0,0,0,0,0,8,0,0,6,4,0,0,0,0,0,2,0,6,3,6,0,7,4,2,0,2,5
554,별밤글램핑,1,1,1,57500,4.8,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0,2,0,7,0,0,0,0,0,13,0,0,9,4,0,0,0,0,0,3,0,9,7,11,0,7,4,3,0,2,5
555,별밤글램핑,1,1,1,39000,4.95,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0,0,0,0,7,0,0,0,0,0,11,0,1,8,2,0,0,0,0,0,2,0,5,2,9,0,8,1,1,0,2,5
556,별밤글램핑,1,1,1,50000,4.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,4,0,0,3,3,0,0,0,0,0,4,0,3,0,5,0,6,1,0,0,2,4
557,별똥별글램핑&카라반,1,1,1,169000,4.84,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,24,27,13,0,0,0,39,0,0,0,0,0,0,11,39,0,0,0,1,18,0,0,4,1,27,0,0,21,14,1,0,0,2,4
558,별똥별글램핑&카라반,1,1,1,201500,4.84,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,23,24,8,0,0,0,34,0,0,0,0,0,0,7,32,0,0,0,2,7,0,0,3,0,20,0,0,13,12,1,0,0,2,6
559,별똥별글램핑&카라반,1,1,1,226500,4.84,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,19,24,13,0,0,0,31,0,0,0,0,0,0,7,28,0,0,0,0,4,0,0,9,0,19,0,0,22,10,1,0,0,2,8
560,별똥별글램핑&카라반,1,1,1,226500,4.84,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,9,23,9,0,0,0,31,0,0,0,0,0,0,11,31,0,0,0,0,7,0,0,5,1,16,0,0,9,17,1,0,0,2,8
561,별똥별글램핑&카라반,1,1,1,226500,4.84,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,20,18,15,0,0,0,29,0,0,0,0,0,0,7,20,0,0,0,3,5,0,0,4,2,15,0,0,13,9,1,0,0,2,8
562,별똥별글램핑&카라반,1,1,1,276500,4.84,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,14,16,13,0,0,0,29,0,0,0,0,0,0,10,25,0,0,0,0,6,0,0,5,1,14,0,0,18,11,2,0,0,4,10
563,별똥별글램핑&카라반,1,1,1,161500,4.84,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,16,10,0,0,0,26,0,0,0,0,0,0,9,24,0,0,0,1,3,0,0,3,2,13,0,0,11,9,0,0,0,2,3
564,별똥별글램핑&카라반,1,1,1,161500,4.84,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,14,8,0,0,0,22,0,0,0,0,0,0,9,16,0,0,0,1,2,0,0,4,0,12,0,0,7,13,1,0,0,2,3
565,별똥별글램핑&카라반,1,1,1,161500,4.84,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,17,10,0,0,0,22,0,0,0,0,0,0,5,23,0,0,0,1,2,0,0,6,2,13,0,0,7,4,0,0,0,2,3
566,양평카라반파파 글램핑,0,0,0,166500,4.91,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4
567,양평카라반파파 글램핑,1,0,0,201500,4.91,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,25,0,0,1,0,29,0,0,0,0,0,26,0,0,2,6,0,0,14,0,0,6,0,21,0,2,0,20,4,1,0,2,4
568,양평카라반파파 글램핑,1,0,0,171500,4.91,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,20,0,0,5,0,29,0,0,0,0,0,24,0,0,6,5,0,0,13,0,0,2,0,8,1,4,0,12,4,1,0,2,4
569,양평카라반파파 글램핑,1,0,0,171500,4.91,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,29,0,0,7,0,40,0,0,0,0,0,25,0,0,7,11,0,0,19,0,0,7,0,26,0,8,0,15,10,2,0,2,4
570,양평카라반파파 글램핑,1,0,0,171500,4.91,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,22,0,0,2,0,27,0,0,0,0,0,15,0,0,7,9,0,0,8,0,0,4,0,22,0,4,0,12,2,0,0,2,4
571,양평카라반파파 글램핑,1,0,0,171500,4.91,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,21,0,0,6,0,33,0,0,0,0,0,33,0,0,5,6,0,0,11,0,0,4,0,21,0,6,0,10,7,1,0,2,4
572,백운계곡 썬오브 글램핑카라반,1,1,1,144000,4.39,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,51,1,0,7,0,24,0,0,0,0,0,34,0,0,13,16,0,0,43,0,0,9,0,39,12,7,0,20,25,6,0,2,4
573,백운계곡 썬오브 글램핑카라반,0,1,1,64000,4.39,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,1,0,2,1,0,0,2,4
574,백운계곡 썬오브 글램핑카라반,1,1,1,169000,4.39,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,31,0,0,6,0,20,0,0,0,0,0,29,0,1,4,7,0,0,23,0,0,8,0,25,10,9,0,14,14,4,0,2,4
575,백운계곡 썬오브 글램핑카라반,0,1,1,74000,4.39,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,0,3,0,0,0,0,0,2,0,0,0,0,0,0,4,0,0,0,0,1,1,2,0,1,1,0,0,2,4
576,백운계곡 썬오브 글램핑카라반,1,1,1,119000,4.39,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,11,0,0,1,0,6,0,0,0,0,0,6,0,0,5,3,0,0,14,0,0,3,0,7,0,4,0,7,5,1,0,2,2
577,백운계곡 썬오브 글램핑카라반,0,1,1,55500,4.39,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,2,0,2,0,2,2,0,0,2,2
578,하늘숲글램핑파크,1,1,1,244750,4.85,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5
579,하늘숲글램핑파크,1,1,1,202500,4.85,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,4
580,하늘숲글램핑파크,1,1,1,202500,4.85,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4
581,하늘숲글램핑파크,1,1,1,200000,4.85,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3
582,하늘숲글램핑파크,1,1,1,209750,4.85,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4
583,하늘숲글램핑파크,1,1,1,209750,4.85,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4
584,하늘숲글램핑파크,1,1,1,209750,4.85,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4
585,하늘숲글램핑파크,1,1,1,209750,4.85,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,2,4
586,하늘숲글램핑파크,1,1,1,209750,4.85,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4
587,광릉 해오름글램핑카라반,1,1,1,142500,4.36,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,4
588,광릉 해오름글램핑카라반,1,1,1,142500,4.36,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,4,0,0,0,0,2,0,0,0,0,0,3,0,0,1,2,0,0,2,0,0,0,0,2,0,2,0,0,0,0,0,2,4
589,광릉 해오름글램핑카라반,1,1,1,142500,4.36,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,4,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,2,4
590,광릉 해오름글램핑카라반,1,1,1,142500,4.36,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10,7,0,0,0,0,6,0,0,0,0,0,10,0,0,4,4,0,0,3,0,0,0,0,2,1,6,0,1,1,0,0,2,2
591,광릉 해오름글램핑카라반,1,1,1,180000,4.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,2,0,0,0,0,0,4,0,0,0,1,0,0,3,0,0,0,0,2,0,0,0,1,0,0,0,2,4
592,광릉 해오름글램핑카라반,1,1,1,97500,4.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,2,0,0,0,0,0,4,0,0,0,1,0,0,3,0,0,0,0,2,0,0,0,1,0,0,0,4,4
593,구름위산책펜션&글램핑,1,1,1,221500,4.72,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5
594,구름위산책펜션&글램핑,1,1,1,221500,4.72,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5
595,구름위산책펜션&글램핑,1,1,1,221500,4.72,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4
596,구름위산책펜션&글램핑,1,1,1,221500,4.72,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4
597,구름위산책펜션&글램핑,1,1,1,194000,4.72,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,1,0,0,2,0,0,0,0,2,4
598,구름위산책펜션&글램핑,1,1,1,194000,4.72,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4
599,구름위산책펜션&글램핑,1,1,1,194000,4.72,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4
600,구름위산책펜션&글램핑,1,1,1,194000,4.72,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,1,0,0,0,2,4
