name,roomname,homepage,location,price,ranking,info_bathroom,info_bedroom,info_bogcheung,info_caravan,info_cook,info_crushedstone,info_deck,info_doubleroom,info_familyroom,info_glamping,info_grass,info_menonly,info_oceanview,info_ondolroom,info_organization,info_partyroom,info_pension,info_poolvilla,info_privatebbq,info_privatehouse,info_singlebed,info_spa,info_terrace,info_twinbed,info_unisex,info_womenonly,visitor_bathroom,visitor_bbq,visitor_bed,visitor_breakfast,visitor_bug,visitor_child,visitor_clean,visitor_concept,visitor_electricity,visitor_entertainment,visitor_facility,visitor_goodprice,visitor_hotwater,visitor_interior,visitor_kind,visitor_maintainance,visitor_mannertime,visitor_nearby,visitor_noise,visitor_parking,visitor_party,visitor_pet,visitor_photo,visitor_publictransport,visitor_rest,visitor_shade,visitor_sink,visitor_temperature,visitor_view,visitor_waterplay,visitor_wide,visitor_worthy,people_stadard,max_standard
별밤글램핑,(펜션)넓고넓은101호,1,경기 가평군 상면 청군로 1559 별밤글램핑,210500,4.42,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,7,0,0,1,0,2,0,0,0,0,0,6,0,0,3,1,0,0,3,0,0,4,0,4,2,0,0,6,2,1,0,2,5
별밤글램핑,(펜션)너랑나랑102호,1,경기 가평군 상면 청군로 1559 별밤글램핑,178000,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,2,0,0,0,0,0,5,0,0,2,3,0,0,0,0,0,3,0,2,1,1,0,6,5,0,0,2,4
별밤글램핑,(펜션)우리끼리103호,1,경기 가평군 상면 청군로 1559 별밤글램핑,178000,4.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,4,0,0,1,0,1,0,0,0,0,0,4,0,0,1,2,0,0,3,0,0,1,0,4,2,0,0,2,3,0,0,2,4
별밤글램핑,(펜션)투룸투룸104호,1,경기 가평군 상면 청군로 1559 별밤글램핑,210500,4.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0,3,0,0,0,0,0,9,0,0,4,4,0,0,5,0,0,3,0,3,1,2,0,7,3,1,0,2,5
별밤글램핑,오토캠핑(대형 데크1),1,경기 가평군 상면 청군로 1559 별밤글램핑,57500,4.81,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0,0,0,0,11,0,0,0,0,0,17,0,0,8,5,0,0,0,0,0,6,0,7,2,11,0,11,2,3,0,2,5
별밤글램핑,오토캠핑(대형 데크2),1,경기 가평군 상면 청군로 1559 별밤글램핑,57500,4.33,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,6,0,0,0,0,0,8,0,0,6,4,0,0,0,0,0,2,0,6,3,6,0,7,4,2,0,2,5
별밤글램핑,오토캠핑(대형 데크3),1,경기 가평군 상면 청군로 1559 별밤글램핑,57500,4.8,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0,2,0,7,0,0,0,0,0,13,0,0,9,4,0,0,0,0,0,3,0,9,7,11,0,7,4,3,0,2,5
별밤글램핑,오토캠핑(대형 데크4),1,경기 가평군 상면 청군로 1559 별밤글램핑,39000,4.95,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0,0,0,0,7,0,0,0,0,0,11,0,1,8,2,0,0,0,0,0,2,0,5,2,9,0,8,1,1,0,2,5
별밤글램핑,오토캠핑( 파쇄석),1,경기 가평군 상면 청군로 1559 별밤글램핑,50000,4.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,4,0,0,3,3,0,0,0,0,0,4,0,3,0,5,0,6,1,0,0,2,4
별똥별글램핑&카라반,수성,1,경기 가평군 설악면 유명산길 124-12,169000,4.84,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,24,27,13,0,0,0,39,0,0,0,0,0,0,11,39,0,0,0,1,18,0,0,4,1,27,0,0,21,14,1,0,0,2,4
별똥별글램핑&카라반,금성,1,경기 가평군 설악면 유명산길 124-12,201500,4.84,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,23,24,8,0,0,0,34,0,0,0,0,0,0,7,32,0,0,0,2,7,0,0,3,0,20,0,0,13,12,1,0,0,2,6
별똥별글램핑&카라반,화성,1,경기 가평군 설악면 유명산길 124-12,226500,4.84,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,19,24,13,0,0,0,31,0,0,0,0,0,0,7,28,0,0,0,0,4,0,0,9,0,19,0,0,22,10,1,0,0,2,8
별똥별글램핑&카라반,목성,1,경기 가평군 설악면 유명산길 124-12,226500,4.84,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,9,23,9,0,0,0,31,0,0,0,0,0,0,11,31,0,0,0,0,7,0,0,5,1,16,0,0,9,17,1,0,0,2,8
별똥별글램핑&카라반,토성,1,경기 가평군 설악면 유명산길 124-12,226500,4.84,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,20,18,15,0,0,0,29,0,0,0,0,0,0,7,20,0,0,0,3,5,0,0,4,2,15,0,0,13,9,1,0,0,2,8
별똥별글램핑&카라반,천왕성,1,경기 가평군 설악면 유명산길 124-12,276500,4.84,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,14,16,13,0,0,0,29,0,0,0,0,0,0,10,25,0,0,0,0,6,0,0,5,1,14,0,0,18,11,2,0,0,4,10
별똥별글램핑&카라반,"별 카라반(개별 화장실,샤워실)",1,경기 가평군 설악면 유명산길 124-12,161500,4.84,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,16,10,0,0,0,26,0,0,0,0,0,0,9,24,0,0,0,1,3,0,0,3,2,13,0,0,11,9,0,0,0,2,3
별똥별글램핑&카라반,"해 카라반(개별 화장실,샤워실)",1,경기 가평군 설악면 유명산길 124-12,161500,4.84,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,14,8,0,0,0,22,0,0,0,0,0,0,9,16,0,0,0,1,2,0,0,4,0,12,0,0,7,13,1,0,0,2,3
별똥별글램핑&카라반,"달 카라반(개별 화장실,샤워실)",1,경기 가평군 설악면 유명산길 124-12,161500,4.84,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,17,10,0,0,0,22,0,0,0,0,0,0,5,23,0,0,0,1,2,0,0,6,2,13,0,0,7,4,0,0,0,2,3
양평카라반파파 글램핑,[파파]*카라반 무박(숙박x)*랜덤배정/개별화장실샤워실,0,경기 양평군 단월면 석산로 1413,166500,4.91,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4
양평카라반파파 글램핑,[파파]*카라반데크1억*개별화장실/개별사워실/개별바비큐,0,경기 양평군 단월면 석산로 1413,201500,4.91,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,25,0,0,1,0,29,0,0,0,0,0,26,0,0,2,6,0,0,14,0,0,6,0,21,0,2,0,20,4,1,0,2,4
양평카라반파파 글램핑,[파파]*카라반2억*개별화장실/개별사워실/개별바비큐,0,경기 양평군 단월면 석산로 1413,171500,4.91,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,20,0,0,5,0,29,0,0,0,0,0,24,0,0,6,5,0,0,13,0,0,2,0,8,1,4,0,12,4,1,0,2,4
양평카라반파파 글램핑,[파파]*카라반3억*개별화장실/개별사워실/개별바비큐,0,경기 양평군 단월면 석산로 1413,171500,4.91,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,29,0,0,7,0,40,0,0,0,0,0,25,0,0,7,11,0,0,19,0,0,7,0,26,0,8,0,15,10,2,0,2,4
양평카라반파파 글램핑,[파파]*카라반4억*개별화장실/개별사워실/개별바비큐,0,경기 양평군 단월면 석산로 1413,171500,4.91,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,22,0,0,2,0,27,0,0,0,0,0,15,0,0,7,9,0,0,8,0,0,4,0,22,0,4,0,12,2,0,0,2,4
양평카라반파파 글램핑,[파파]*카라반5억*개별화장실/개별사워실/개별바비큐,0,경기 양평군 단월면 석산로 1413,171500,4.91,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,21,0,0,6,0,33,0,0,0,0,0,33,0,0,5,6,0,0,11,0,0,4,0,21,0,6,0,10,7,1,0,2,4
백운계곡 썬오브 글램핑카라반,[썬오브]*프리미엄 글램핑*개별화장실+침대,1,경기 포천시 이동면 금강로6263번길 14,144000,4.39,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,51,1,0,7,0,24,0,0,0,0,0,34,0,0,13,16,0,0,43,0,0,9,0,39,12,7,0,20,25,6,0,2,4
백운계곡 썬오브 글램핑카라반,[썬오브]*프리미엄 글램핑 당일캠프닉* 개별화장실,1,경기 포천시 이동면 금강로6263번길 14,64000,4.39,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,1,0,2,1,0,0,2,4
백운계곡 썬오브 글램핑카라반,[썬오브]*VIP 글램핑* 개별화장실+온돌방+데크,1,경기 포천시 이동면 금강로6263번길 14,169000,4.39,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,31,0,0,6,0,20,0,0,0,0,0,29,0,1,4,7,0,0,23,0,0,8,0,25,10,9,0,14,14,4,0,2,4
백운계곡 썬오브 글램핑카라반,[썬오브]*VIP 글램핑 당일캠프닉* 개별화장실,1,경기 포천시 이동면 금강로6263번길 14,74000,4.39,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,0,3,0,0,0,0,0,2,0,0,0,0,0,0,4,0,0,0,0,1,1,2,0,1,1,0,0,2,4
백운계곡 썬오브 글램핑카라반,[썬오브]*커플 글램핑*,1,경기 포천시 이동면 금강로6263번길 14,119000,4.39,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,11,0,0,1,0,6,0,0,0,0,0,6,0,0,5,3,0,0,14,0,0,3,0,7,0,4,0,7,5,1,0,2,2
백운계곡 썬오브 글램핑카라반,[썬오브]*커플 글램핑 당일캠프닉*,1,경기 포천시 이동면 금강로6263번길 14,55500,4.39,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,2,0,2,0,2,2,0,0,2,2
하늘숲글램핑파크,[신축 글램핑]카바나 DX,1,경기 가평군 북면 화악산로 254-38 하늘숲글램핑파크,244750,4.85,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5
하늘숲글램핑파크,오페라DX(랜덤배정),1,경기 가평군 북면 화악산로 254-38 하늘숲글램핑파크,202500,4.85,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,4
하늘숲글램핑파크,오페라DX(랜덤배정),1,경기 가평군 북면 화악산로 254-38 하늘숲글램핑파크,202500,4.85,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4
하늘숲글램핑파크,오페라CX 커플추천(랜덤배정),1,경기 가평군 북면 화악산로 254-38 하늘숲글램핑파크,200000,4.85,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3
하늘숲글램핑파크,카라반1호,1,경기 가평군 북면 화악산로 254-38 하늘숲글램핑파크,209750,4.85,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4
하늘숲글램핑파크,카라반2호,1,경기 가평군 북면 화악산로 254-38 하늘숲글램핑파크,209750,4.85,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4
하늘숲글램핑파크,카라반3호~7호(랜덤배정),1,경기 가평군 북면 화악산로 254-38 하늘숲글램핑파크,209750,4.85,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4
하늘숲글램핑파크,카라반3호~7호(랜덤배정),1,경기 가평군 북면 화악산로 254-38 하늘숲글램핑파크,209750,4.85,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,2,4
하늘숲글램핑파크,카라반8호~11호(랜덤배정),1,경기 가평군 북면 화악산로 254-38 하늘숲글램핑파크,209750,4.85,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4
광릉 해오름글램핑카라반,[해오름]*카라반1*,1,경기 포천시 소흘읍 광릉수목원로874번길 5,142500,4.36,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,4
광릉 해오름글램핑카라반,"[해오름]*카라반2,3*랜덤배정",1,경기 포천시 소흘읍 광릉수목원로874번길 5,142500,4.36,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,4,0,0,0,0,2,0,0,0,0,0,3,0,0,1,2,0,0,2,0,0,0,0,2,0,2,0,0,0,0,0,2,4
광릉 해오름글램핑카라반,[해오름]*카라반4~7*랜덤배정,1,경기 포천시 소흘읍 광릉수목원로874번길 5,142500,4.36,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,4,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,2,4
광릉 해오름글램핑카라반,[해오름]*글램핑*1호~9호/랜덤배정,1,경기 포천시 소흘읍 광릉수목원로874번길 5,142500,4.36,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10,7,0,0,0,0,6,0,0,0,0,0,10,0,0,4,4,0,0,3,0,0,0,0,2,1,6,0,1,1,0,0,2,2
광릉 해오름글램핑카라반,[해오름]*신규 스카이카라반1~3호(랜덤)*,1,경기 포천시 소흘읍 광릉수목원로874번길 5,180000,4.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,2,0,0,0,0,0,4,0,0,0,1,0,0,3,0,0,0,0,2,0,0,0,1,0,0,0,2,4
광릉 해오름글램핑카라반,[해오름]*아이캠퍼 루프탑*1호~8호/데크/랜덤배정,1,경기 포천시 소흘읍 광릉수목원로874번길 5,97500,4.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,2,0,0,0,0,0,4,0,0,0,1,0,0,3,0,0,0,0,2,0,0,0,1,0,0,0,4,4
구름위산책펜션&글램핑,바위솔(개별운동장),1,경기 가평군 조종면 운악청계로 238-38,221500,4.72,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5
구름위산책펜션&글램핑,오색단풍(개별운동장),1,경기 가평군 조종면 운악청계로 238-38,221500,4.72,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5
구름위산책펜션&글램핑,구르미(복층),1,경기 가평군 조종면 운악청계로 238-38,221500,4.72,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4
구름위산책펜션&글램핑,산책(복층),1,경기 가평군 조종면 운악청계로 238-38,221500,4.72,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4
구름위산책펜션&글램핑,하우스글램핑B1,1,경기 가평군 조종면 운악청계로 238-38,194000,4.72,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,1,0,0,2,0,0,0,0,2,4
구름위산책펜션&글램핑,하우스글램핑A2,1,경기 가평군 조종면 운악청계로 238-38,194000,4.72,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4
구름위산책펜션&글램핑,하우스글램핑A3,1,경기 가평군 조종면 운악청계로 238-38,194000,4.72,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4
구름위산책펜션&글램핑,하우스글램핑A4,1,경기 가평군 조종면 운악청계로 238-38,194000,4.72,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,1,0,0,0,2,4
구름위산책펜션&글램핑,하우스글램핑B5,1,경기 가평군 조종면 운악청계로 238-38,194000,4.72,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2,1,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,4
구름위산책펜션&글램핑,하우스글램핑B6,1,경기 가평군 조종면 운악청계로 238-38,194000,4.72,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,4
백운계곡글램핑,프리미엄동 - (개별화장실/싱크대),1,경기 포천시 이동면 화동로 2318-68,186500,3.73,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,24,0,0,3,0,10,0,0,0,0,0,33,0,0,10,4,0,0,19,0,0,10,0,10,0,8,0,8,18,5,0,2,4
백운계곡글램핑,달빛동,1,경기 포천시 이동면 화동로 2318-68,136500,4.39,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,20,0,0,5,0,11,0,0,0,0,0,20,0,0,8,6,0,0,21,0,0,4,0,7,4,8,0,3,10,8,0,2,4
백운계곡글램핑,별빛동,1,경기 포천시 이동면 화동로 2318-68,126500,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,0,0,2,0,4,0,0,0,0,0,5,0,0,7,1,0,0,12,0,0,2,0,4,0,3,0,2,6,4,0,2,2
백운계곡글램핑,프리미엄동-무박권(개별화장실/샤워실/싱크대),1,경기 포천시 이동면 화동로 2318-68,65000,4.29,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4
백운계곡글램핑,달빛동 - /무박권/,1,경기 포천시 이동면 화동로 2318-68,131750,4.4,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,2,4
백운계곡글램핑,별빛동 - /무박권/,1,경기 포천시 이동면 화동로 2318-68,123000,4.18,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2,3
백운계곡글램핑,원룸형방갈로1+스머프글램핑/난방(개별화장실/씽크대),1,경기 포천시 이동면 화동로 2318-68,159000,4.44,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,2,6
백운계곡글램핑,원룸형방갈로2+스머프글램핑/주말이용/무박권,1,경기 포천시 이동면 화동로 2318-68,86750,4.01,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,2,4
백운계곡글램핑,스머프글램핑/숙박/오전12시입실,1,경기 포천시 이동면 화동로 2318-68,101500,3.5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,3,0,0,0,0,0,6,0,0,1,2,0,0,1,0,0,1,0,0,3,0,0,2,3,0,0,2,4
백운계곡글램핑,"스머프글램핑/무박권,주말가능/오전12시입실 /",1,경기 포천시 이동면 화동로 2318-68,76750,4.37,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,2,0,4,0,1,2,0,0,2,4
백운계곡글램핑,계곡1-오토캠핑,1,경기 포천시 이동면 화동로 2318-68,43750,4.59,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,2,1,3,0,0,0,0,0,4,4
백운계곡글램핑,계곡2-오토캠핑/,1,경기 포천시 이동면 화동로 2318-68,43750,4.46,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,0,0,0,7,0,0,0,0,0,3,0,0,7,0,0,0,5,0,0,0,0,1,6,4,0,0,6,4,0,4,4
백운계곡글램핑,두가족존1-오토캠핑/,1,경기 포천시 이동면 화동로 2318-68,87500,4.5,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4
백운계곡글램핑,계곡3-오토캠핑/,1,경기 포천시 이동면 화동로 2318-68,43750,4.55,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,3,0,0,0,0,0,2,4,0,2,2,1,0,4,4
백운계곡글램핑,계곡5-오토캠핑/,1,경기 포천시 이동면 화동로 2318-68,43750,4,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,1,1,0,0,0,0,0,0,0,2,2,0,0,1,2,1,0,4,4
백운계곡글램핑,계곡6-오토캠핑/,1,경기 포천시 이동면 화동로 2318-68,43750,3.69,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,0,0,0,0,0,3,0,0,1,1,0,0,1,0,0,1,0,3,2,0,0,1,3,1,0,4,4
백운계곡글램핑,계곡데크1-오토캠핑/,1,경기 포천시 이동면 화동로 2318-68,53750,4.33,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,1,0,1,0,2,0,0,2,0,0,4,4
백운계곡글램핑,계곡데크2-오토캠핑/,1,경기 포천시 이동면 화동로 2318-68,53750,3.86,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,1,0,0,4,0,0,0,2,0,0,0,0,1,0,1,0,0,4,2,0,4,4
백운계곡글램핑,계곡7-오토캠핑/,1,경기 포천시 이동면 화동로 2318-68,43750,5,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,4,4
백운계곡글램핑,계곡8-오토캠핑/,1,경기 포천시 이동면 화동로 2318-68,43750,4.23,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,1,0,4,0,0,0,0,0,3,0,0,3,1,0,0,3,0,0,0,0,0,7,3,0,2,6,3,0,4,4
